Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1934;513;3795;0;3605;65535 
1976;517;3779;0;3605;65535 
1979;521;3766;0;3605;65535 
2005;525;3800;0;3605;65535 
1959;528;3800;0;3605;65535 
1907;532;3769;0;3605;65535 
1969;536;3744;0;3605;65535 
1935;540;3730;0;3605;65535 
1894;544;3716;0;3605;65535 
1962;548;3750;0;3605;65535 
1959;551;3724;0;3605;65535 
1928;555;3698;0;3605;65535 
1887;559;3685;0;3605;65535 
1866;563;3672;0;3605;65535 
1881;567;3703;0;3605;65535 
1868;570;3685;0;3605;65535 
1825;574;3658;0;3605;65535 
1855;578;3645;0;3605;65535 
1816;582;3634;0;3605;65535 
1858;585;3669;0;3605;65535 
1814;589;3642;0;3605;65535 
1819;593;3620;0;3605;65535 
1890;597;3607;0;3605;65535 
1824;601;3595;0;3605;65535 
1839;605;3633;0;3605;65535 
1840;609;3606;0;3605;65535 
1806;613;3583;0;3605;65535 
1876;616;3583;0;3605;65535 
1812;620;3571;0;3605;65535 
1830;624;3562;0;3605;65535 
1824;628;3598;0;3605;65535 
1796;632;3572;0;3605;65535 
1863;636;3550;0;3605;65535 
1807;640;3539;0;3605;65535 
1818;644;3528;0;3605;65535 
1822;648;3565;0;3605;65535 
1793;652;3539;0;3605;65535 
1852;656;3517;0;3605;65535 
1810;660;3501;0;3605;65535 
1792;664;3497;0;3605;65535 
1805;668;3539;0;3605;65535 
1759;672;3507;0;3605;65535 
1826;676;3487;0;3605;65535 
1777;680;3476;0;3605;65535 
1756;684;3467;0;3605;65535 
1759;688;3503;0;3605;65535 
1735;692;3480;0;3605;65535 
1808;696;3459;0;3605;65535 
1772;700;3450;0;3605;65535 
1770;704;3441;0;3605;65535 
1740;709;3453;0;3605;65535 
1721;713;3434;0;3605;65535 
1774;717;3424;0;3605;65535 
1730;721;3415;0;3605;65535 
1746;725;3452;0;3605;65535 
1726;729;3428;0;3605;65535 
1718;733;3409;0;3605;65535 
1750;737;3399;0;3605;65535 
1707;742;3390;0;3605;65535 
1699;746;3426;0;3605;65535 
1700;750;3403;0;3605;65535 
1676;754;3385;0;3605;65535 
1720;758;3374;0;3605;65535 
1681;763;3366;0;3605;65535 
1732;767;3402;0;3605;65535 
1732;771;3379;0;3605;65535 
1718;775;3361;0;3605;65535 
1706;779;3351;0;3605;65535 
1659;784;3343;0;3605;65535 
1697;788;3379;0;3605;65535 
1695;792;3357;0;3605;65535 
1714;796;3338;0;3605;65535 
1652;800;3330;0;3605;65535 
1635;804;3322;0;3605;65535 
1664;808;3358;0;3605;65535 
1630;812;3336;0;3605;65535 
1687;817;3310;0;3605;65535 
1647;821;3302;0;3605;65535 
1669;825;3333;0;3605;65535 
1633;830;3322;0;3605;65535 
1619;834;3300;0;3605;65535 
1635;838;3291;0;3605;65535 
1603;843;3285;0;3605;65535 
1661;847;3322;0;3605;65535 
1690;851;3301;0;3605;65535 
1679;856;3283;0;3605;65535 
1635;860;3271;0;3605;65535 
1606;864;3274;0;3605;65535 
1635;868;3304;0;3605;65535 
1611;872;3284;0;3605;65535 
1667;876;3268;0;3605;65535 
1627;881;3258;0;3605;65535 
1611;885;3290;0;3605;65535 
1589;889;3270;0;3605;65535 
1575;894;3253;0;3605;65535 
1610;898;3245;0;3605;65535 
1566;903;3239;0;3605;65535 
1637;907;3276;0;3605;65535 
1631;912;3256;0;3605;65535 
1599;916;3239;0;3605;65535 
1569;920;3231;0;3605;65535 
1572;924;3225;0;3605;65535 
1607;928;3262;0;3605;65535 
1570;933;3225;0;3605;65535 
1628;937;3218;0;3605;65535 
1564;941;3210;0;3605;65535 
1573;946;3248;0;3605;65535 
1582;951;3227;0;3605;65535 
1577;955;3212;0;3605;65535 
1580;959;3203;0;3605;65535 
1553;964;3198;0;3605;65535 
1602;968;3233;0;3605;65535 
1580;972;3214;0;3605;65535 
1639;976;3198;0;3605;65535 
1568;981;3184;0;3605;65535 
1553;985;3220;0;3605;65535 
1541;990;3201;0;3605;65535 
1536;994;3185;0;3605;65535 
1543;999;3178;0;3605;65535 
1528;1003;3172;0;3605;65535 
1576;1008;3208;0;3605;65535 
1554;1012;3187;0;3605;65535 
1596;1016;3176;0;3605;65535 
1568;1020;3166;0;3605;65535 
1572;1025;3197;0;3605;65535 
1554;1029;3177;0;3605;65535 
1524;1034;3162;0;3605;65535 
1574;1039;3155;0;3605;65535 
1568;1043;3149;0;3605;65535 
1580;1048;3185;0;3605;65535 
1533;1052;3166;0;3605;65535 
1563;1056;3150;0;3605;65535 
1560;1060;3144;0;3605;65535 
1549;1065;3175;0;3605;65535 
1526;1069;3152;0;3605;65535 
1511;1074;3143;0;3605;65535 
1555;1079;3133;0;3605;65535 
1549;1083;3129;0;3605;65535 
1539;1088;3163;0;3605;65535 
1507;1092;3145;0;3605;65535 
1573;1096;3131;0;3605;65535 
1500;1101;3119;0;3605;65535 
1500;1105;3155;0;3605;65535 
1502;1110;3129;0;3605;65535 
1513;1115;3129;0;3605;65535 
1522;1119;3116;0;3605;65535 
1494;1124;3108;0;3605;65535 
1527;1128;3147;0;3605;65535 
1514;1132;3127;0;3605;65535 
1581;1137;3106;0;3605;65535 
1498;1141;3101;0;3605;65535 
1466;1146;3137;0;3605;65535 
1540;1151;3118;0;3605;65535 
1560;1155;3104;0;3605;65535 
1519;1160;3097;0;3605;65535 
1482;1164;3092;0;3605;65535 
1524;1168;3128;0;3605;65535 
1503;1173;3095;0;3605;65535 
1534;1177;3088;0;3605;65535 
1490;1182;3083;0;3605;65535 
1538;1187;3118;0;3605;65535 
1542;1192;3101;0;3605;65535 
1523;1196;3086;0;3605;65535 
1505;1200;3080;0;3605;65535 
1506;1205;3111;0;3605;65535 
1490;1209;3092;0;3605;65535 
1483;1214;3078;0;3605;65535 
1503;1219;3072;0;3605;65535 
1487;1223;3066;0;3605;65535 
1501;1228;3103;0;3605;65535 
1498;1232;3085;0;3605;65535 
1552;1237;3065;0;3605;65535 
1492;1241;3060;0;3605;65535 
1465;1246;3095;0;3605;65535 
1526;1251;3079;0;3605;65535 
1523;1255;3057;0;3605;65535 
1481;1260;3063;0;3605;65535 
1482;1264;3051;0;3605;65535 
1494;1269;3070;0;3605;65535 
1477;1273;3056;0;3605;65535 
1476;1278;3050;0;3605;65535 
1435;1283;3045;0;3605;65535 
1485;1288;3081;0;3605;65535 
1471;1292;3063;0;3605;65535 
1500;1296;3049;0;3605;65535 
