Courant;Position;Vitesse 
1507;927;252 
1507;925;253 
1507;923;253 
1507;921;249 
1507;919;249 
1598;917;252 
1645;916;252 
1428;913;252 
1272;912;252 
1381;909;250 
1531;908;250 
1356;906;250 
1446;904;250 
1635;902;246 
1635;900;246 
1943;898;249 
1297;896;249 
1519;894;247 
1494;892;247 
1777;891;247 
1841;888;247 
1841;887;247 
1841;884;247 
1614;883;247 
1471;880;243 
1493;879;243 
1656;876;246 
1734;875;246 
1270;872;245 
1521;871;245 
1426;868;245 
1526;867;245 
1526;864;246 
1526;863;246 
1526;861;241 
1526;859;241 
1607;857;244 
1644;855;244 
1207;853;244 
1671;851;244 
1627;849;243 
1413;847;243 
1455;845;242 
1164;843;242 
1467;841;240 
1467;839;240 
1467;837;242 
1467;835;242 
1467;833;241 
1816;831;241 
1655;829;240 
1387;827;240 
1433;825;241 
1279;823;241 
1376;821;237 
1370;819;237 
1309;817;241 
1467;815;241 
1355;813;239 
1907;811;239 
1629;809;240 
1361;807;240 
1292;805;240 
1267;803;240 
1629;801;236 
1629;799;236 
1629;797;240 
1629;795;240 
1172;793;239 
1534;791;239 
1566;789;238 
1455;787;238 
1258;785;240 
1005;783;240 
1357;781;234 
1398;779;234 
1519;777;238 
1519;775;238 
1519;773;238 
1519;771;238 
1519;768;237 
1539;767;237 
1495;764;238 
1190;763;238 
1528;760;235 
1490;759;235 
1520;756;238 
1497;755;238 
1308;752;238 
1646;751;238 
1646;748;238 
1646;747;238 
1646;744;239 
1833;743;239 
1350;740;234 
1460;739;234 
1484;736;239 
1716;735;239 
1716;732;239 
1689;731;239 
1611;728;239 
1462;727;239 
1344;724;240 
1497;723;240 
1490;720;235 
1361;719;235 
1248;716;240 
1519;715;240 
1245;712;239 
1245;711;239 
1245;708;239 
1245;707;239 
1245;704;241 
1553;703;241 
1449;700;236 
1580;699;236 
1658;696;240 
1525;695;240 
1064;692;240 
1502;691;240 
1477;688;240 
1387;687;240 
1387;684;242 
1387;683;242 
1387;680;237 
1387;679;237 
1626;676;242 
1751;675;242 
1349;672;241 
1808;671;241 
1759;668;241 
1320;667;241 
1256;664;242 
1533;663;242 
1442;660;238 
1442;659;238 
1442;656;242 
2139;655;242 
1430;652;240 
1539;651;240 
1713;648;240 
1608;647;240 
1608;644;241 
1608;643;241 
1483;640;236 
1479;639;236 
1495;636;240 
1689;635;240 
1281;632;239 
1528;631;239 
1511;628;237 
1439;627;237 
1419;624;239 
1419;622;235 
1419;620;235 
1419;618;238 
1419;616;238 
1419;614;237 
1322;612;237 
1345;610;236 
1430;608;236 
1417;606;237 
1305;604;237 
1512;602;232 
1306;600;232 
1402;598;236 
1457;596;236 
1457;594;235 
1457;592;235 
1457;590;235 
1885;588;235 
1377;585;234 
1179;584;234 
1490;581;231 
1459;580;231 
186;577;235 
1391;576;235 
738;573;233 
1211;571;233 
1384;569;233 
1384;567;233 
1384;565;234 
844;563;234 
1143;561;230 
1271;559;230 
1685;556;234 
1685;555;234 
1685;552;233 
1685;551;233 
1526;548;232 
1554;547;232 
1438;544;235 
1511;543;235 
1448;540;229 
1393;538;234 
1064;536;234 
1319;534;232 
1388;532;232 
1388;530;232 
1388;528;232 
1388;526;233 
1388;524;233 
1388;521;229 
1508;520;229 
1510;517;232 
1504;516;232 
945;513;231 
1144;512;231 
1288;509;232 
1243;507;232 
1385;505;232 
637;503;232 
637;500;227 
637;499;227 
637;496;232 
1868;495;232 
978;492;230 
1695;491;230 
1695;488;230 
1695;487;230 
1695;484;230 
1288;482;228 
1333;480;228 
1453;478;230 
1412;476;230 
1241;474;230 
1226;472;230 
1186;469;231 
1549;468;231 
1304;465;230 
1304;463;230 
1304;461;227 
1304;459;227 
1304;457;230 
1304;455;230 
1203;453;229 
1584;451;229 
1434;448;231 
1436;447;231 
1247;444;230 
1435;443;230 
1381;440;227 
1529;438;230 
1147;436;230 
1147;434;231 
1147;432;231 
1147;430;231 
1700;428;231 
1440;425;231 
1316;424;231 
1439;421;227 
1541;420;227 
1541;417;232 
1509;416;232 
1253;413;232 
1319;411;232 
1536;409;232 
1536;407;232 
1682;405;232 
788;403;232 
1233;400;229 
1342;399;229 
1342;396;232 
1342;395;232 
1342;392;232 
1342;391;232 
1596;388;232 
1561;387;232 
1537;384;232 
1503;382;229 
1492;380;229 
1480;378;232 
1343;376;232 
1177;374;232 
1400;372;232 
1400;370;232 
1400;368;232 
1400;365;233 
1400;364;233 
1400;361;229 
1475;360;229 
1569;357;233 
1595;356;233 
1270;353;233 
1184;351;233 
1376;349;233 
1417;347;233 
1357;345;233 
835;343;233 
835;340;230 
835;339;230 
1689;336;234 
1442;335;234 
1340;332;233 
1707;331;233 
1601;328;232 
1601;327;232 
1601;324;233 
1424;322;230 
1437;320;230 
1580;318;233 
1314;316;233 
1641;314;232 
1538;312;232 
1062;310;231 
1333;308;231 
1250;305;232 
1250;304;232 
1250;301;228 
1250;300;228 
1250;297;232 
1502;296;232 
1311;293;231 
1381;291;231 
1472;289;230 
1644;287;230 
1439;284;230 
1199;283;230 
1300;280;228 
1277;279;228 
1277;276;231 
1277;275;231 
1277;272;230 
1277;270;229 
1277;268;229 
1381;266;231 
1426;264;231 
1505;262;226 
1523;260;226 
1324;257;230 
1282;256;230 
1147;253;229 
1152;252;229 
1381;249;228 
1381;247;228 
1720;245;229 
818;243;229 
1094;240;225 
1476;239;225 
1680;236;228 
1771;235;228 
1771;232;228 
1771;231;228 
1527;228;227 
1265;226;227 
1442;224;227 
1504;222;224 
1347;220;224 
1125;217;227 
1181;216;227 
966;213;226 
1172;211;226 
1172;209;226 
1172;207;226 
1172;204;227 
1172;203;227 
1245;200;224 
1456;199;224 
1378;196;227 
1577;194;226 
1449;192;226 
1213;190;227 
1394;188;227 
1111;185;226 
1209;184;226 
1209;181;224 
1209;180;224 
1209;177;227 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
0;0;0 
