??afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en acceleration 
Courant;Position;Vitesse 
0;1050;949 
0;1050;949 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1051;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
0;1052;1442 
