Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1922;5222;521;0;2248;11081 
2031;5219;516;0;2248;11081 
2044;5216;517;0;2248;11081 
1866;5213;517;0;2248;11081 
2040;5210;505;0;2248;11081 
1969;5206;514;0;2248;11081 
1920;5203;512;0;2248;11081 
1999;5200;510;0;2248;11081 
1957;5197;510;0;2248;11081 
1923;5194;512;0;2248;11081 
1951;5191;499;0;2248;11081 
1893;5188;509;0;2248;11081 
1903;5185;509;0;2248;11081 
1919;5182;508;0;2248;11081 
1944;5178;506;0;2248;11081 
1929;5175;507;0;2248;11081 
1892;5172;497;0;2248;11081 
1903;5169;497;0;2248;11081 
1921;5166;502;0;2248;11081 
1858;5162;503;0;2248;11081 
1951;5159;500;0;2248;11081 
1936;5156;502;0;2248;11081 
1818;5153;502;0;2248;11081 
1938;5150;492;0;2248;11081 
1895;5146;496;0;2248;11081 
1862;5143;500;0;2248;11081 
1971;5140;497;0;2248;11081 
1859;5137;497;0;2248;11081 
1833;5134;498;0;2248;11081 
1904;5130;489;0;2248;11081 
1863;5127;495;0;2248;11081 
1925;5124;496;0;2248;11081 
1888;5121;496;0;2248;11081 
1879;5118;495;0;2248;11081 
1878;5114;496;0;2248;11081 
1909;5111;487;0;2248;11081 
1856;5108;494;0;2248;11081 
1870;5105;494;0;2248;11081 
1862;5102;494;0;2248;11081 
1892;5098;493;0;2248;11081 
1890;5095;495;0;2248;11081 
1891;5091;486;0;2248;11081 
1859;5089;486;0;2248;11081 
1891;5086;492;0;2248;11081 
1868;5082;492;0;2248;11081 
1905;5078;491;0;2248;11081 
1910;5075;492;0;2248;11081 
1830;5072;483;0;2248;11081 
1864;5069;483;0;2248;11081 
1879;5066;489;0;2248;11081 
1809;5062;489;0;2248;11081 
1892;5059;487;0;2248;11081 
1915;5056;489;0;2248;11081 
1773;5053;489;0;2248;11081 
1867;5050;479;0;2248;11081 
1874;5046;485;0;2248;11081 
1774;5042;486;0;2248;11081 
1900;5039;483;0;2248;11081 
1918;5036;483;0;2248;11081 
1755;5033;483;0;2248;11081 
1852;5030;476;0;2248;11081 
1833;5026;481;0;2248;11081 
1745;5022;480;0;2248;11081 
1879;5019;479;0;2248;11081 
1889;5016;480;0;2248;11081 
1743;5013;480;0;2248;11081 
1865;5010;471;0;2248;11081 
1857;5006;475;0;2248;11081 
1746;5002;477;0;2248;11081 
1881;4999;474;0;2248;11081 
1873;4996;476;0;2248;11081 
1713;4993;476;0;2248;11081 
1809;4989;466;0;2248;11081 
1811;4986;471;0;2248;11081 
1725;4982;474;0;2248;11081 
1853;4979;470;0;2248;11081 
1843;4975;473;0;2248;11081 
1732;4972;463;0;2248;11081 
1778;4969;463;0;2248;11081 
1812;4966;469;0;2248;11081 
1778;4962;470;0;2248;11081 
1824;4958;467;0;2248;11081 
1815;4955;471;0;2248;11081 
1763;4952;460;0;2248;11081 
1769;4949;460;0;2248;11081 
1787;4945;467;0;2248;11081 
1767;4942;468;0;2248;11081 
1828;4938;466;0;2248;11081 
1817;4934;469;0;2248;11081 
1801;4931;459;0;2248;11081 
1762;4928;464;0;2248;11081 
1773;4925;464;0;2248;11081 
1734;4921;467;0;2248;11081 
1757;4918;465;0;2248;11081 
1772;4914;467;0;2248;11081 
1771;4910;456;0;2248;11081 
1776;4907;467;0;2248;11081 
1837;4904;465;0;2248;11081 
1770;4901;465;0;2248;11081 
1745;4897;465;0;2248;11081 
1699;4894;466;0;2248;11081 
1796;4890;458;0;2248;11081 
1773;4886;463;0;2248;11081 
1716;4883;465;0;2248;11081 
1819;4880;463;0;2248;11081 
1794;4877;463;0;2248;11081 
1674;4873;465;0;2248;11081 
1819;4870;457;0;2248;11081 
1823;4866;460;0;2248;11081 
1683;4862;465;0;2248;11081 
1808;4859;462;0;2248;11081 
1804;4855;463;0;2248;11081 
1682;4852;455;0;2248;11081 
1779;4849;455;0;2248;11081 
1798;4846;458;0;2248;11081 
1753;4842;463;0;2248;11081 
1787;4838;459;0;2248;11081 
1808;4835;462;0;2248;11081 
1732;4831;450;0;2248;11081 
1714;4828;460;0;2248;11081 
1762;4825;460;0;2248;11081 
1741;4821;457;0;2248;11081 
1767;4818;460;0;2248;11081 
