Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1348;6491;369;0;4440;65535 
1320;6487;375;0;4440;65535 
1390;6483;375;0;4440;65535 
1357;6479;374;0;4440;65535 
1349;6474;369;0;4440;65535 
1325;6470;373;0;4440;65535 
1318;6465;376;0;4440;65535 
1380;6461;373;0;4440;65535 
1337;6457;376;0;4440;65535 
1355;6452;368;0;4440;65535 
1302;6448;373;0;4440;65535 
1338;6444;374;0;4440;65535 
1323;6440;373;0;4440;65535 
1270;6436;375;0;4440;65535 
1345;6432;368;0;4440;65535 
1293;6427;373;0;4440;65535 
1321;6423;374;0;4440;65535 
1298;6419;372;0;4440;65535 
1275;6414;367;0;4440;65535 
1279;6410;373;0;4440;65535 
1275;6405;374;0;4440;65535 
1391;6401;372;0;4440;65535 
1341;6397;375;0;4440;65535 
1336;6393;367;0;4440;65535 
1262;6388;372;0;4440;65535 
1306;6384;373;0;4440;65535 
1333;6380;372;0;4440;65535 
1291;6376;374;0;4440;65535 
1342;6372;367;0;4440;65535 
1312;6368;372;0;4440;65535 
1334;6363;371;0;4440;65535 
1322;6359;373;0;4440;65535 
1323;6354;366;0;4440;65535 
1319;6350;372;0;4440;65535 
1326;6345;372;0;4440;65535 
1424;6341;371;0;4440;65535 
1363;6337;373;0;4440;65535 
1325;6333;367;0;4440;65535 
1312;6328;371;0;4440;65535 
1378;6324;369;0;4440;65535 
1363;6320;373;0;4440;65535 
1281;6316;374;0;4440;65535 
1356;6312;365;0;4440;65535 
1330;6307;371;0;4440;65535 
1383;6303;372;0;4440;65535 
1349;6299;370;0;4440;65535 
1340;6294;365;0;4440;65535 
1324;6290;371;0;4440;65535 
1326;6285;371;0;4440;65535 
1397;6281;370;0;4440;65535 
1347;6277;372;0;4440;65535 
1349;6272;362;0;4440;65535 
1329;6268;373;0;4440;65535 
1372;6264;371;0;4440;65535 
1344;6260;370;0;4440;65535 
1306;6256;372;0;4440;65535 
1361;6251;364;0;4440;65535 
1310;6247;370;0;4440;65535 
1367;6243;368;0;4440;65535 
1367;6238;371;0;4440;65535 
1343;6234;365;0;4440;65535 
1305;6229;369;0;4440;65535 
1304;6225;370;0;4440;65535 
1349;6221;368;0;4440;65535 
1307;6216;371;0;4440;65535 
1341;6212;364;0;4440;65535 
1327;6208;369;0;4440;65535 
1345;6204;369;0;4440;65535 
1296;6199;368;0;4440;65535 
1276;6195;371;0;4440;65535 
1303;6191;363;0;4440;65535 
1307;6186;370;0;4440;65535 
1390;6182;368;0;4440;65535 
1364;6177;370;0;4440;65535 
1329;6173;363;0;4440;65535 
1267;6169;368;0;4440;65535 
1322;6164;368;0;4440;65535 
1333;6160;368;0;4440;65535 
1282;6156;369;0;4440;65535 
1338;6152;362;0;4440;65535 
1295;6148;368;0;4440;65535 
1313;6143;368;0;4440;65535 
1297;6139;367;0;4440;65535 
1300;6134;362;0;4440;65535 
1275;6130;367;0;4440;65535 
1251;6125;368;0;4440;65535 
1301;6121;366;0;4440;65535 
1257;6116;369;0;4440;65535 
1290;6112;362;0;4440;65535 
1278;6108;364;0;4440;65535 
1332;6104;371;0;4440;65535 
1287;6100;366;0;4440;65535 
1249;6095;369;0;4440;65535 
1282;6091;361;0;4440;65535 
1261;6087;367;0;4440;65535 
1349;6082;367;0;4440;65535 
1346;6077;367;0;4440;65535 
1303;6073;364;0;4440;65535 
1280;6069;366;0;4440;65535 
1329;6064;367;0;4440;65535 
1338;6060;367;0;4440;65535 
1271;6056;368;0;4440;65535 
1337;6052;362;0;4440;65535 
1282;6048;366;0;4440;65535 
1311;6043;367;0;4440;65535 
1313;6039;367;0;4440;65535 
1296;6034;362;0;4440;65535 
1300;6030;366;0;4440;65535 
1309;6025;368;0;4440;65535 
1372;6021;366;0;4440;65535 
1299;6016;368;0;4440;65535 
1292;6012;361;0;4440;65535 
1300;6008;367;0;4440;65535 
1322;6004;367;0;4440;65535 
1283;6000;366;0;4440;65535 
1245;5995;368;0;4440;65535 
1258;5991;361;0;4440;65535 
1243;5986;368;0;4440;65535 
1329;5982;366;0;4440;65535 
1299;5977;367;0;4440;65535 
1275;5973;362;0;4440;65535 
1199;5969;367;0;4440;65535 
1249;5964;367;0;4440;65535 
1274;5960;366;0;4440;65535 
1193;5956;368;0;4440;65535 
1270;5952;362;0;4440;65535 
1230;5947;366;0;4440;65535 
1267;5943;367;0;4440;65535 
1213;5939;366;0;4440;65535 
1251;5934;362;0;4440;65535 
1245;5930;366;0;4440;65535 
1264;5925;367;0;4440;65535 
1308;5921;366;0;4440;65535 
1277;5916;369;0;4440;65535 
1295;5912;359;0;4440;65535 
1281;5908;367;0;4440;65535 
1299;5904;367;0;4440;65535 
1260;5900;366;0;4440;65535 
1225;5895;371;0;4440;65535 
1268;5891;361;0;4440;65535 
1239;5886;367;0;4440;65535 
1341;5882;366;0;4440;65535 
1293;5877;369;0;4440;65535 
1246;5873;361;0;4440;65535 
1202;5869;367;0;4440;65535 
1242;5864;367;0;4440;65535 
1272;5860;366;0;4440;65535 
1185;5856;368;0;4440;65535 
1272;5852;362;0;4440;65535 
1217;5847;366;0;4440;65535 
1267;5843;367;0;4440;65535 
1262;5839;367;0;4440;65535 
1248;5834;362;0;4440;65535 
1244;5829;366;0;4440;65535 
1260;5825;368;0;4440;65535 
1324;5821;366;0;4440;65535 
1250;5816;369;0;4440;65535 
1293;5812;360;0;4440;65535 
1282;5808;366;0;4440;65535 
1312;5804;367;0;4440;65535 
1282;5800;367;0;4440;65535 
1221;5795;367;0;4440;65535 
1284;5791;364;0;4440;65535 
1245;5786;367;0;4440;65535 
1333;5782;366;0;4440;65535 
1278;5777;369;0;4440;65535 
1292;5773;361;0;4440;65535 
1233;5769;366;0;4440;65535 
1297;5764;368;0;4440;65535 
1326;5760;366;0;4440;65535 
1252;5756;368;0;4440;65535 
1324;5752;362;0;4440;65535 
1261;5747;366;0;4440;65535 
1334;5743;367;0;4440;65535 
1299;5739;366;0;4440;65535 
1294;5734;362;0;4440;65535 
1272;5729;366;0;4440;65535 
1252;5725;367;0;4440;65535 
1299;5721;363;0;4440;65535 
1225;5716;371;0;4440;65535 
1289;5712;361;0;4440;65535 
1291;5708;366;0;4440;65535 
1304;5704;367;0;4440;65535 
1253;5699;366;0;4440;65535 
1256;5695;368;0;4440;65535 
1280;5691;361;0;4440;65535 
1258;5686;367;0;4440;65535 
1370;5682;366;0;4440;65535 
1298;5677;368;0;4440;65535 
1310;5673;361;0;4440;65535 
1245;5668;366;0;4440;65535 
1313;5664;366;0;4440;65535 
1320;5660;366;0;4440;65535 
1251;5656;368;0;4440;65535 
1316;5652;361;0;4440;65535 
1230;5647;365;0;4440;65535 
1299;5643;367;0;4440;65535 
1322;5638;368;0;4440;65535 
1295;5634;360;0;4440;65535 
1254;5629;366;0;4440;65535 
1243;5625;366;0;4440;65535 
1292;5620;366;0;4440;65535 
1220;5616;367;0;4440;65535 
1282;5612;358;0;4440;65535 
1226;5608;367;0;4440;65535 
1263;5604;366;0;4440;65535 
1216;5599;367;0;4440;65535 
1228;5595;367;0;4440;65535 
1229;5590;365;0;4440;65535 
1211;5586;366;0;4440;65535 
1318;5581;366;0;4440;65535 
1270;5577;367;0;4440;65535 
1296;5572;361;0;4440;65535 
1235;5568;365;0;4440;65535 
1258;5564;366;0;4440;65535 
1238;5560;364;0;4440;65535 
1221;5556;367;0;4440;65535 
1257;5551;363;0;4440;65535 
1198;5547;365;0;4440;65535 
1279;5542;365;0;4440;65535 
1293;5538;368;0;4440;65535 
1287;5533;360;0;4440;65535 
1253;5529;366;0;4440;65535 
1258;5524;366;0;4440;65535 
1302;5520;365;0;4440;65535 
1233;5516;368;0;4440;65535 
1309;5512;360;0;4440;65535 
1250;5508;366;0;4440;65535 
1291;5503;366;0;4440;65535 
1283;5499;365;0;4440;65535 
1276;5494;361;0;4440;65535 
1283;5490;365;0;4440;65535 
1282;5485;366;0;4440;65535 
