Acquisition ... fait 
Tapez  1 pour afficher les mesures, 2 pour acquisition avant, 3 pour acquisition arriere: 
Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1665;3064;436;0;8371;5806 
1494;3068;434;0;8371;5806 
1577;3072;434;0;8371;5806 
1587;3076;438;0;8371;5806 
1587;3079;435;0;8371;5806 
1665;3083;432;0;8371;5806 
1482;3086;431;0;8371;5806 
1533;3090;431;0;8371;5806 
1621;3094;434;0;8371;5806 
1563;3097;432;0;8371;5806 
1609;3101;429;0;8371;5806 
1611;3105;428;0;8371;5806 
1527;3108;428;0;8371;5806 
1550;3112;426;0;8371;5806 
1515;3116;432;0;8371;5806 
1529;3120;428;0;8371;5806 
1595;3124;426;0;8371;5806 
1476;3128;425;0;8371;5806 
1537;3131;423;0;8371;5806 
1599;3135;429;0;8371;5806 
1513;3139;425;0;8371;5806 
1551;3142;423;0;8371;5806 
1485;3146;422;0;8371;5806 
1515;3150;421;0;8371;5806 
1555;3153;426;0;8371;5806 
1510;3157;423;0;8371;5806 
1574;3161;420;0;8371;5806 
1568;3165;419;0;8371;5806 
1531;3168;419;0;8371;5806 
1557;3172;419;0;8371;5806 
1530;3176;423;0;8371;5806 
1529;3180;421;0;8371;5806 
1565;3184;418;0;8371;5806 
1430;3188;417;0;8371;5806 
1505;3192;416;0;8371;5806 
1537;3196;421;0;8371;5806 
1522;3199;418;0;8371;5806 
1575;3203;415;0;8371;5806 
1425;3207;415;0;8371;5806 
1491;3211;414;0;8371;5806 
1574;3214;419;0;8371;5806 
1480;3218;415;0;8371;5806 
1531;3222;414;0;8371;5806 
1419;3226;413;0;8371;5806 
1440;3230;411;0;8371;5806 
1517;3233;417;0;8371;5806 
1478;3237;414;0;8371;5806 
1567;3241;411;0;8371;5806 
1567;3245;411;0;8371;5806 
1562;3249;409;0;8371;5806 
1600;3253;414;0;8371;5806 
1546;3256;414;0;8371;5806 
1564;3260;412;0;8371;5806 
1572;3264;409;0;8371;5806 
1506;3268;408;0;8371;5806 
1526;3272;407;0;8371;5806 
1486;3276;412;0;8371;5806 
1490;3280;410;0;8371;5806 
1520;3284;407;0;8371;5806 
1418;3288;406;0;8371;5806 
1471;3292;405;0;8371;5806 
1471;3296;410;0;8371;65535 
1491;3300;407;0;8371;65535 
1539;3304;405;0;8371;65535 
1402;3308;405;0;8371;65535 
1462;3312;403;0;8371;65535 
1489;3316;408;0;8371;65535 
1469;3320;406;0;8371;65535 
1541;3324;403;0;8371;65535 
1414;3328;402;0;8371;65535 
1446;3332;402;0;8371;65535 
1475;3335;406;0;8371;65535 
1477;3339;404;0;8371;65535 
1560;3343;401;0;8371;65535 
1402;3347;401;0;8371;65535 
1451;3351;400;0;8371;65535 
1491;3355;405;0;8371;65535 
1448;3359;402;0;8371;65535 
1533;3363;400;0;8371;65535 
1401;3367;400;0;8371;65535 
1466;3371;399;0;8371;65535 
1484;3375;403;0;8371;65535 
1435;3379;401;0;8371;65535 
1513;3383;399;0;8371;65535 
1401;3387;398;0;8371;65535 
1417;3391;398;0;8371;65535 
1480;3395;403;0;8371;65535 
1429;3399;400;0;8371;65535 
1501;3403;397;0;8371;65535 
1372;3407;398;0;8371;65535 
1433;3411;396;0;8371;65535 
1492;3415;402;0;8371;65535 
1421;3419;399;0;8371;65535 
1458;3423;396;0;8371;65535 
1362;3427;397;0;8371;65535 
1438;3431;395;0;8371;65535 
1509;3435;401;0;8371;65535 
1440;3439;397;0;8371;65535 
1473;3443;396;0;8371;65535 
1335;3447;395;0;8371;65535 
1392;3451;395;0;8371;65535 
1469;3455;399;0;8371;65535 
1420;3459;397;0;8371;65535 
1457;3463;395;0;8371;65535 
1294;3467;394;0;8371;65535 
1362;3471;394;0;8371;65535 
1434;3475;398;0;8371;65535 
1425;3479;396;0;8371;65535 
1443;3483;394;0;8371;65535 
