Mesures en accel/decel 
Acc_I;Acc_Pos;Acc_Vit;Dec_I;Dec_Pos;Dec_Vit 
1814;24342;3766;0;26627;65535 
1756;24346;3741;0;26627;65535 
1795;24349;3724;0;26627;65535 
1893;24353;3713;0;26627;65535 
1787;24357;3706;0;26627;65535 
1815;24361;3748;0;26627;65535 
1751;24364;3748;0;26627;65535 
1763;24368;3726;0;26627;65535 
1879;24372;3710;0;26627;65535 
1750;24376;3700;0;26627;65535 
1756;24380;3695;0;26627;65535 
1797;24384;3732;0;26627;65535 
1797;24388;3719;0;26627;65535 
1796;24391;3696;0;26627;65535 
1736;24395;3690;0;26627;65535 
1748;24399;3681;0;26627;65535 
1778;24403;3726;0;26627;65535 
1739;24406;3701;0;26627;65535 
1748;24410;3685;0;26627;65535 
1770;24414;3673;0;26627;65535 
1698;24418;3674;0;26627;65535 
1776;24421;3711;0;26627;65535 
1755;24425;3686;0;26627;65535 
1772;24429;3670;0;26627;65535 
1864;24433;3658;0;26627;65535 
1733;24437;3651;0;26627;65535 
1804;24440;3651;0;26627;65535 
1716;24444;3689;0;26627;65535 
1698;24448;3666;0;26627;65535 
1833;24452;3648;0;26627;65535 
1748;24456;3638;0;26627;65535 
1731;24460;3630;0;26627;65535 
1741;24464;3668;0;26627;65535 
1751;24468;3645;0;26627;65535 
1769;24472;3626;0;26627;65535 
1705;24476;3616;0;26627;65535 
1701;24480;3608;0;26627;65535 
1758;24483;3648;0;26627;65535 
1746;24487;3624;0;26627;65535 
1772;24491;3608;0;26627;65535 
1733;24495;3597;0;26627;65535 
1728;24499;3590;0;26627;65535 
1738;24503;3629;0;26627;65535 
1726;24507;3608;0;26627;65535 
1736;24511;3592;0;26627;65535 
1736;24514;3585;0;26627;65535 
1725;24518;3578;0;26627;65535 
1784;24522;3619;0;26627;65535 
1722;24526;3597;0;26627;65535 
1698;24530;3584;0;26627;65535 
1756;24534;3575;0;26627;65535 
1662;24538;3568;0;26627;65535 
1731;24542;3612;0;26627;65535 
1703;24545;3586;0;26627;65535 
1719;24549;3582;0;26627;65535 
1776;24553;3571;0;26627;65535 
1725;24557;3565;0;26627;65535 
1780;24561;3606;0;26627;65535 
1710;24565;3586;0;26627;65535 
1705;24569;3569;0;26627;65535 
1800;24573;3569;0;26627;65535 
1705;24577;3562;0;26627;65535 
1757;24581;3603;0;26627;65535 
1717;24585;3584;0;26627;65535 
1737;24589;3564;0;26627;65535 
1852;24592;3564;0;26627;65535 
1755;24596;3569;0;26627;65535 
1788;24600;3560;0;26627;65535 
1682;24604;3603;0;26627;65535 
1714;24608;3585;0;26627;65535 
1846;24612;3566;0;26627;65535 
1761;24616;3567;0;26627;65535 
1765;24620;3557;0;26627;65535 
1750;24624;3599;0;26627;65535 
1716;24628;3577;0;26627;65535 
1833;24632;3560;0;26627;65535 
1767;24636;3552;0;26627;65535 
1771;24640;3544;0;26627;65535 
1727;24644;3585;0;26627;65535 
1723;24648;3561;0;26627;65535 
1782;24652;3543;0;26627;65535 
1720;24656;3535;0;26627;65535 
1720;24660;3528;0;26627;65535 
1771;24664;3568;0;26627;65535 
1742;24668;3545;0;26627;65535 
1774;24672;3527;0;26627;65535 
1714;24676;3520;0;26627;65535 
1705;24680;3514;0;26627;65535 
1723;24684;3556;0;26627;65535 
1714;24688;3534;0;26627;65535 
1743;24692;3518;0;26627;65535 
1676;24696;3511;0;26627;65535 
1681;24700;3506;0;26627;65535 
1752;24704;3546;0;26627;65535 
1732;24708;3524;0;26627;65535 
1789;24712;3507;0;26627;65535 
1703;24716;3500;0;26627;65535 
1719;24720;3493;0;26627;65535 
1739;24724;3526;0;26627;65535 
1739;24728;3514;0;26627;65535 
1775;24732;3492;0;26627;65535 
1661;24736;3484;0;26627;65535 
1666;24740;3477;0;26627;65535 
1719;24744;3516;0;26627;65535 
1699;24748;3492;0;26627;65535 
1744;24752;3476;0;26627;65535 
1678;24756;3469;0;26627;65535 
1712;24760;3459;0;26627;65535 
1696;24764;3499;0;26627;65535 
1664;24768;3476;0;26627;65535 
1705;24772;3459;0;26627;65535 
1662;24776;3454;0;26627;65535 
1660;24780;3446;0;26627;65535 
1651;24784;3487;0;26627;65535 
1641;24788;3465;0;26627;65535 
1740;24792;3451;0;26627;65535 
1669;24796;3446;0;26627;65535 
1694;24800;3438;0;26627;65535 
1648;24804;3479;0;26627;65535 
1642;24808;3460;0;26627;65535 
1734;24812;3446;0;26627;65535 
1669;24816;3437;0;26627;65535 
1705;24821;3478;0;26627;65535 
1620;24825;3458;0;26627;65535 
1615;24829;3444;0;26627;65535 
1746;24833;3442;0;26627;65535 
1646;24837;3436;0;26627;65535 
1685;24841;3477;0;26627;65535 
1636;24845;3459;0;26627;65535 
1647;24849;3436;0;26627;65535 
1717;24853;3447;0;26627;65535 
1651;24857;3434;0;26627;65535 
1691;24861;3474;0;26627;65535 
1639;24865;3455;0;26627;65535 
1679;24870;3441;0;26627;65535 
1701;24874;3428;0;26627;65535 
1630;24878;3436;0;26627;65535 
1655;24882;3469;0;26627;65535 
1592;24886;3450;0;26627;65535 
1639;24890;3432;0;26627;65535 
1639;24894;3436;0;26627;65535 
1600;24898;3427;0;26627;65535 
1661;24902;3469;0;26627;65535 
1660;24907;3450;0;26627;65535 
1698;24911;3437;0;26627;65535 
1679;24915;3433;0;26627;65535 
1661;24919;3424;0;26627;65535 
1722;24923;3476;0;26627;65535 
1710;24927;3452;0;26627;65535 
1721;24931;3436;0;26627;65535 
1651;24935;3423;0;26627;65535 
1632;24939;3432;0;26627;65535 
1692;24943;3462;0;26627;65535 
1656;24948;3450;0;26627;65535 
1651;24952;3431;0;26627;65535 
1605;24956;3425;0;26627;65535 
1607;24960;3418;0;26627;65535 
1643;24964;3458;0;26627;65535 
1642;24968;3438;0;26627;65535 
1636;24972;3420;0;26627;65535 
1580;24976;3415;0;26627;65535 
1637;24980;3408;0;26627;65535 
1654;24984;3448;0;26627;65535 
1601;24988;3426;0;26627;65535 
1649;24992;3411;0;26627;65535 
1612;24996;3402;0;26627;65535 
1571;25000;3397;0;26627;65535 
1539;25004;3438;0;26627;65535 
1550;25009;3403;0;26627;65535 
1644;25013;3397;0;26627;65535 
1588;25017;3393;0;26627;65535 
1593;25021;3431;0;26627;65535 
1558;25025;3412;0;26627;65535 
1587;25029;3397;0;26627;65535 
1589;25033;3386;0;26627;65535 
1543;25038;3390;0;26627;65535 
1558;25042;3425;0;26627;65535 
1520;25046;3406;0;26627;65535 
1582;25050;3391;0;26627;65535 
1601;25054;3386;0;26627;65535 
1556;25059;3380;0;26627;65535 
1607;25063;3420;0;26627;65535 
1605;25067;3400;0;26627;65535 
1623;25071;3385;0;26627;65535 
1591;25075;3382;0;26627;65535 
1553;25079;3375;0;26627;65535 
1601;25084;3416;0;26627;65535 
1602;25088;3397;0;26627;65535 
1603;25092;3383;0;26627;65535 
1548;25096;3379;0;26627;65535 
1550;25100;3374;0;26627;65535 
1547;25104;3414;0;26627;65535 
1533;25108;3396;0;26627;65535 
1668;25112;3384;0;26627;65535 
1606;25116;3378;0;26627;65535 
1639;25120;3370;0;26627;65535 
1591;25124;3415;0;26627;65535 
1598;25129;3380;0;26627;65535 
1687;25133;3377;0;26627;65535 
1619;25137;3371;0;26627;65535 
1638;25141;3412;0;26627;65535 
1568;25145;3394;0;26627;65535 
1598;25149;3382;0;26627;65535 
1624;25154;3378;0;26627;65535 
1540;25158;3374;0;26627;65535 
1612;25162;3416;0;26627;65535 
1577;25166;3398;0;26627;65535 
1637;25170;3386;0;26627;65535 
1658;25175;3377;0;26627;65535 
1606;25179;3383;0;26627;65535 
1637;25183;3410;0;26627;65535 
1611;25187;3408;0;26627;65535 
1668;25191;3385;0;26627;65535 
1600;25195;3388;0;26627;65535 
1579;25200;3378;0;26627;65535 
1622;25204;3419;0;26627;65535 
1563;25208;3400;0;26627;65535 
1623;25212;3388;0;26627;65535 
1525;25216;3382;0;26627;65535 
1542;25220;3377;0;26627;65535 
1532;25224;3418;0;26627;65535 
1517;25228;3399;0;26627;65535 
1636;25232;3385;0;26627;65535 
1580;25236;3379;0;26627;65535 
1615;25240;3373;0;26627;65535 
1568;25245;3395;0;26627;65535 
1583;25249;3379;0;26627;65535 
1674;25253;3373;0;26627;65535 
1591;25257;3367;0;26627;65535 
1585;25261;3408;0;26627;65535 
1532;25265;3388;0;26627;65535 
1592;25270;3374;0;26627;65535 
1621;25274;3367;0;26627;65535 
1527;25278;3362;0;26627;65535 
1548;25282;3403;0;26627;65535 
1577;25287;3384;0;26627;65535 
1616;25291;3369;0;26627;65535 
1602;25295;3364;0;26627;65535 
1573;25299;3360;0;26627;65535 
1627;25303;3401;0;26627;65535 
1615;25308;3382;0;26627;65535 
1639;25312;3367;0;26627;65535 
1585;25316;3355;0;26627;65535 
1566;25320;3368;0;26627;65535 
1625;25324;3401;0;26627;65535 
1581;25328;3382;0;26627;65535 
1638;25332;3368;0;26627;65535 
1595;25336;3364;0;26627;65535 
1606;25340;3360;0;26627;65535 
1551;25344;3402;0;26627;65535 
1559;25349;3369;0;26627;65535 
1685;25353;3363;0;26627;65535 
1588;25357;3359;0;26627;65535 
1584;25361;3399;0;26627;65535 
1522;25365;3378;0;26627;65535 
1533;25369;3358;0;26627;65535 
1593;25374;3363;0;26627;65535 
1561;25378;3351;0;26627;65535 
1600;25382;3390;0;26627;65535 
1546;25387;3370;0;26627;65535 
1578;25391;3354;0;26627;65535 
1604;25395;3351;0;26627;65535 
1548;25399;3342;0;26627;65535 
1625;25403;3384;0;26627;65535 
1594;25408;3365;0;26627;65535 
1605;25412;3351;0;26627;65535 
1543;25416;3343;0;26627;65535 
1524;25420;3345;0;26627;65535 
1577;25424;3382;0;26627;65535 
1538;25428;3363;0;26627;65535 
1669;25432;3350;0;26627;65535 
1594;25436;3343;0;26627;65535 
1632;25440;3343;0;26627;65535 
1583;25445;3362;0;26627;65535 
1596;25449;3347;0;26627;65535 
1662;25453;3342;0;26627;65535 
1560;25457;3336;0;26627;65535 
1577;25462;3376;0;26627;65535 
1562;25466;3359;0;26627;65535 
1588;25470;3345;0;26627;65535 
1617;25474;3340;0;26627;65535 
1564;25479;3334;0;26627;65535 
1643;25483;3377;0;26627;65535 
1617;25487;3359;0;26627;65535 
